Sequence	Name	Start	End	strand	Sample	TotalReadsORF	Reads	RPM	Length	RPKM
NC_000911.1	sll0145	2192133	2192681	-	E1	17068446.9999998	6311.00000000002	369.74658561497	549	673.491048478999
NC_000911.1	sll0145	2192133	2192681	-	B1	34183107.9999986	35614.0000000137	1041.85962259532	549	1897.74066046507
NC_000911.1	sll0144	2192668	2193390	-	A1	12736902.9999993	5806.00000000028	455.840795835582	723	630.485194793336
NC_000911.1	sll0144	2192668	2193390	-	E1	17068446.9999998	4368.99999999904	255.969391942869	723	354.03788650466
NC_000911.1	sll0144	2192668	2193390	-	B1	34183107.9999986	23389.0000000148	684.226840930196	723	946.371840843978
NC_000911.1	ssl0259	2193591	2193812	-	A1	12736902.9999993	747.999999999516	58.726991953975	222	264.53599979268
NC_000911.1	ssl0259	2193591	2193812	-	E1	17068446.9999998	456.999999999848	26.7745507250808	222	120.606084347211
NC_000911.1	ssl0259	2193591	2193812	-	B1	34183107.9999986	2245.99999999786	65.7049674944114	222	295.968322046898
NC_000911.1	SGL_RS12185	2193813	2194040	-	A1	12736902.9999993	95.9999999999376	7.53715404756895	228	33.0576931910919
NC_000911.1	SGL_RS12185	2193813	2194040	-	E1	17068446.9999998	66.0000000000284	3.86678413097742	228	16.9595795218308
NC_000911.1	SGL_RS12185	2193813	2194040	-	B1	34183107.9999986	424.999999999877	12.4330414893782	228	54.5308837253429
NC_000911.1	sll0142	2197732	2200959	-	A1	12736902.9999993	5779.99999999886	453.799483280919	3228	140.582243891239
NC_000911.1	sll0142	2197732	2200959	-	E1	17068446.9999998	2528.99999999987	148.168137382381	3228	45.9009099697588
NC_000911.1	sll0142	2197732	2200959	-	B1	34183107.9999986	5647.999999998	165.227807840008	3228	51.1858140768302
NC_000911.1	sll0141	2201147	2202550	-	A1	12736902.9999993	4438.99999999909	348.51486267889	1404	248.229959172998
NC_000911.1	sll0141	2201147	2202550	-	E1	17068446.9999998	1904.00000000024	111.55086341483	1404	79.4521819193945
NC_000911.1	sll0141	2201147	2202550	-	B1	34183107.9999986	6748.00000000041	197.407444636125	1404	140.603593045673
NC_000911.1	sll0136	2207370	2208695	-	A1	12736902.9999993	3479.99999999834	273.221834224422	1326	206.049648736367
NC_000911.1	sll0136	2207370	2208695	-	E1	17068446.9999998	3735.00000000019	218.82482923023	1326	165.026266387805
NC_000911.1	sll0136	2207370	2208695	-	B1	34183107.9999986	11141.0000000017	325.921212313466	1326	245.792769467169
NC_000911.1	sll0135	2208778	2209758	-	A1	12736902.9999993	5566.99999999827	437.076422737818	981	445.541715329071
NC_000911.1	sll0135	2208778	2209758	-	E1	17068446.9999998	6700.00000000062	392.537176932423	981	400.139833774132
NC_000911.1	sll0135	2208778	2209758	-	B1	34183107.9999986	31766.0000000093	929.289402239567	981	947.28787180384
NC_000911.1	ssl0242	2209703	2209939	-	A1	12736902.9999993	7571.99999999896	594.493025502306	237	2508.40939030509
NC_000911.1	ssl0242	2209703	2209939	-	E1	17068446.9999998	13790.0000000007	807.923532820582	237	3408.96005409528
NC_000911.1	ssl0242	2209703	2209939	-	B1	34183107.9999986	61349.000000016	1794.71685254654	237	7572.64494745376
NC_000911.1	SGL_RS18950	2210006	2210161	-	A1	12736902.9999993	842.999999999549	66.1856339802225	156	424.266884488606
NC_000911.1	SGL_RS18950	2210006	2210161	-	E1	17068446.9999998	972.000000000018	56.9471844743712	156	365.046054322892
NC_000911.1	SGL_RS18950	2210006	2210161	-	B1	34183107.9999986	2565.9999999997	75.0663163805878	156	481.194335772999
NC_000911.1	sll1865	2214685	2215731	-	A1	12736902.9999993	1251.99999999964	98.2970507037473	1047	93.8844801372944
NC_000911.1	sll1865	2214685	2215731	-	E1	17068446.9999998	1551.00000000006	90.869427077934	1047	86.7902837420573
NC_000911.1	sll1865	2214685	2215731	-	B1	34183107.9999986	5154.99999999942	150.805479712367	1047	144.035797241993
NC_000911.1	sll1864	2216476	2219175	-	A1	12736902.9999993	269.999999999889	21.1982457587928	2700	7.85120213288621
NC_000911.1	sll1864	2216476	2219175	-	E1	17068446.9999998	319.000000000099	18.6894566330552	2700	6.92202097520564
NC_000911.1	sll1864	2216476	2219175	-	B1	34183107.9999986	735.999999999623	21.5311024380713	2700	7.97448238447084
NC_000911.1	sll1863	2224789	2225112	-	A1	12736902.9999993	2678.99999999973	210.333705140087	324	649.178102284218
NC_000911.1	sll1863	2224789	2225112	-	E1	17068446.9999998	1006.00000000003	58.9391641782078	324	181.911000550024
NC_000911.1	sll1863	2224789	2225112	-	B1	34183107.9999986	1435.99999999973	42.0090531264678	324	129.657571377987
NC_000911.1	sll1862	2225278	2225709	-	A1	12736902.9999993	1225.99999999995	96.2557381492203	432	222.814208678751
NC_000911.1	sll1862	2225278	2225709	-	E1	17068446.9999998	1815.99999999906	106.395151240126	432	246.285072315107
NC_000911.1	sll1862	2225278	2225709	-	B1	34183107.9999986	3922.99999999819	114.764286500758	432	265.658070603606
NC_000911.1	sll1861	2225766	2226530	-	A1	12736902.9999993	114.999999999922	9.02888245281669	765	11.8024607226362
NC_000911.1	sll1861	2225766	2226530	-	E1	17068446.9999998	172.999999999898	10.1356614342183	765	13.2492306329651
NC_000911.1	sll1861	2225766	2226530	-	B1	34183107.9999986	398.999999999791	11.6724318923782	765	15.2580809050695
NC_000911.1	sll1860	2226619	2227404	-	A1	12736902.9999993	0	0	786	0
NC_000911.1	sll1860	2226619	2227404	-	E1	17068446.9999998	0	0	786	0
NC_000911.1	sll1860	2226619	2227404	-	B1	34183107.9999986	0	0	786	0
NC_000911.1	sll1858	2228445	2230328	-	A1	12736902.9999993	2801.99999999933	219.990683763509	1884	116.767878855366
NC_000911.1	sll1858	2228445	2230328	-	E1	17068446.9999998	4985.00000000112	292.059377165431	1884	155.020900830908
NC_000911.1	sll1858	2228445	2230328	-	B1	34183107.9999986	5145.00000000058	150.512937559709	1884	79.8900942461301
NC_000911.1	sll1854	2233037	2233834	-	A1	12736902.9999993	730.999999999723	57.3922875914	798	71.9201598889724
NC_000911.1	sll1854	2233037	2233834	-	E1	17068446.9999998	204.000000000058	11.9518782230193	798	14.9772910062899
NC_000911.1	sll1854	2233037	2233834	-	B1	34183107.9999986	1958.99999999895	57.3090077122018	798	71.8157991380976
NC_000911.1	sll1853	2233809	2234273	-	A1	12736902.9999993	475.999999999861	37.3717221525427	465	80.3692949517048
NC_000911.1	sll1853	2233809	2234273	-	E1	17068446.9999998	92.0000000000051	5.39006272802711	465	11.5915327484454
NC_000911.1	sll1853	2233809	2234273	-	B1	34183107.9999986	904.999999999688	26.4750648185567	465	56.9356232657134
NC_000911.1	sll1852	2234304	2234753	-	A1	12736902.9999993	6442.99999999996	505.852953422063	450	1124.11767427125
NC_000911.1	sll1852	2234304	2234753	-	E1	17068446.9999998	1912.00000000115	112.019564521668	450	248.932365603706
NC_000911.1	sll1852	2234304	2234753	-	B1	34183107.9999986	22640.0000000008	662.315433693208	450	1471.81207487379
NC_000911.1	sll1851	2235072	2235458	-	A1	12736902.9999993	6.00000000000042	0.471072127973399	387	1.21724064075814
NC_000911.1	sll1851	2235072	2235458	-	E1	17068446.9999998	4.99999999999785	0.292938191740461	387	0.756946231887496
NC_000911.1	sll1851	2235072	2235458	-	B1	34183107.9999986	0	0	387	0
NC_000911.1	sll1849	2236419	2237054	-	A1	12736902.9999993	178.999999999883	14.0536518178629	636	22.0969368205391
NC_000911.1	sll1849	2236419	2237054	-	E1	17068446.9999998	168.000000000081	9.84272324248847	636	15.4759799410196
NC_000911.1	sll1849	2236419	2237054	-	B1	34183107.9999986	378.999999999907	11.0873475869989	636	17.4329364575455
NC_000911.1	sll1848	2238277	2238954	-	A1	12736902.9999993	121.999999999948	9.57846660212102	678	14.1275318615354
NC_000911.1	sll1848	2238277	2238954	-	E1	17068446.9999998	74.0000000000017	4.33548523776079	678	6.39452099964719
NC_000911.1	sll1848	2238277	2238954	-	B1	34183107.9999986	580.999999999849	16.9966990713622	678	25.0688776863749
NC_000911.1	SGL_RS12405	2239035	2239250	-	A1	12736902.9999993	18.0000000000013	1.4132163839202	216	6.54266844407498
NC_000911.1	SGL_RS12405	2239035	2239250	-	E1	17068446.9999998	55.9999999999896	3.28090774749397	216	15.1893877198795
NC_000911.1	SGL_RS12405	2239035	2239250	-	B1	34183107.9999986	121.999999999758	3.56901426282721	216	16.5232141797556
NC_000911.1	sll1845	2243250	2243729	-	A1	12736902.9999993	230.999999999869	18.1362769269643	480	37.783910264509
NC_000911.1	sll1845	2243250	2243729	-	E1	17068446.9999998	192.000000000087	11.2488265628436	480	23.4350553392576
NC_000911.1	sll1845	2243250	2243729	-	B1	34183107.9999986	415.999999999918	12.1697535519572	480	25.3536532332441
NC_000911.1	sll1841	2251657	2252958	-	A1	12736902.9999993	8332.99999999968	654.240673733651	1302	502.488996723234
NC_000911.1	sll1841	2251657	2252958	-	E1	17068446.9999998	7048.0000000005	412.925675077561	1302	317.147215881384
NC_000911.1	sll1841	2251657	2252958	-	B1	34183107.9999986	27245.9999999962	797.060349222701	1302	612.181527820815
NC_000911.1	sll0947	2262805	2263380	-	A1	12736902.9999993	13699.000000006	1075.53618018499	576	1867.25031282117
NC_000911.1	sll0947	2262805	2263380	-	E1	17068446.9999998	38978.0000000104	2283.62896753353	576	3964.63362419016
NC_000911.1	sll0947	2262805	2263380	-	B1	34183107.9999986	8034.00000000106	235.02836547225	576	408.035356722656
NC_000911.1	ssl1807	2264491	2264781	-	A1	12736902.9999993	928.000000000429	72.8591557932476	291	250.37510581872
NC_000911.1	ssl1807	2264491	2264781	-	E1	17068446.9999998	1069.00000000077	62.6301853941827	291	215.224004791006
NC_000911.1	ssl1807	2264491	2264781	-	B1	34183107.9999986	1577.00000000021	46.1338974794297	291	158.535730169862
NC_000911.1	sll0945	2265213	2266646	-	A1	12736902.9999993	3881.99999999917	304.783666798702	1434	212.540911296166
NC_000911.1	sll0945	2265213	2266646	-	E1	17068446.9999998	3143.0000000011	184.140947328198	1434	128.410702460389
NC_000911.1	sll0945	2265213	2266646	-	B1	34183107.9999986	11645.9999999996	340.694591024318	1434	237.583396809148
NC_000911.1	sll0944	2266850	2267188	-	A1	12736902.9999993	1389.99999999953	109.131709647126	339	321.922447336655
NC_000911.1	sll0944	2266850	2267188	-	E1	17068446.9999998	1454.00000000007	85.1864261581669	339	251.287392796953
NC_000911.1	sll0944	2266850	2267188	-	B1	34183107.9999986	1950.99999999994	57.0749739900777	339	168.362755132972
NC_000911.1	sll0306	2269126	2270112	-	A1	12736902.9999993	15066.9999999975	1182.94062536225	987	1198.52140360917
NC_000911.1	sll0306	2269126	2270112	-	E1	17068446.9999998	8864.00000000123	519.320826317785	987	526.160918255101
NC_000911.1	sll0306	2269126	2270112	-	B1	34183107.9999986	10250.9999999951	299.884960723744	987	303.8348132966
NC_000911.1	sll0301	2279497	2280006	-	A1	12736902.9999993	1034.99999999959	81.2599420753733	510	159.333219755634
NC_000911.1	sll0301	2279497	2280006	-	E1	17068446.9999998	1209.0000000001	70.8324547628798	510	138.887166201725
NC_000911.1	sll0301	2279497	2280006	-	B1	34183107.9999986	1704.00000000017	49.8491828186085	510	97.7434957227618
NC_000911.1	sll0300	2280267	2280947	-	A1	12736902.9999993	252.999999999879	19.8635413962008	681	29.1681958828205
NC_000911.1	sll0300	2280267	2280947	-	E1	17068446.9999998	168.000000000059	9.84272324248721	681	14.4533380946949
NC_000911.1	sll0300	2280267	2280947	-	B1	34183107.9999986	468.999999999867	13.7202269612198	681	20.1471761545077
NC_000911.1	sll0298	2284791	2285423	-	A1	12736902.9999993	3225.00000000063	253.201268785734	633	400.002004400843
NC_000911.1	sll0298	2284791	2285423	-	E1	17068446.9999998	2231.99999999969	130.76760879298	633	206.583900146888
NC_000911.1	sll0298	2284791	2285423	-	B1	34183107.9999986	4175.00000000008	122.136348748635	633	192.948418244289
NC_000911.1	sll0297	2285410	2285997	-	A1	12736902.9999993	6115.99999999938	480.179522447469	588	816.631840897055
NC_000911.1	sll0297	2285410	2285997	-	E1	17068446.9999998	3126.99999999999	183.203545114563	588	311.57065495674
NC_000911.1	sll0297	2285410	2285997	-	B1	34183107.9999986	5498.00000000074	160.839675549718	588	273.536863179792
NC_000911.1	sll0296	2286186	2286746	-	A1	12736902.9999993	575.999999999781	45.2229242854259	561	80.6112732360533
NC_000911.1	sll0296	2286186	2286746	-	E1	17068446.9999998	729.999999999944	42.7689759941225	561	76.2370338576158
NC_000911.1	sll0296	2286186	2286746	-	B1	34183107.9999986	2532.99999999935	74.1009272766963	561	132.087214396963
NC_000911.1	ssl0564	2286798	2287067	-	A1	12736902.9999993	509.999999999725	40.0411308777145	270	148.300484732276
NC_000911.1	ssl0564	2286798	2287067	-	E1	17068446.9999998	815.999999999718	47.8075128920473	270	177.064862563138
NC_000911.1	ssl0564	2286798	2287067	-	B1	34183107.9999986	5365.99999999958	156.978119134158	270	581.400441237624
NC_000911.1	ssl0563	2287334	2287579	-	A1	12736902.9999993	10404.0000000041	816.839069906136	246	3320.48402400868
NC_000911.1	ssl0563	2287334	2287579	-	E1	17068446.9999998	36203.9999999869	2121.10685875448	246	8622.38560469299
NC_000911.1	ssl0563	2287334	2287579	-	B1	34183107.9999986	23063.9999999973	674.719220967217	246	2742.76106084235
NC_000911.1	sll0295	2291091	2291897	-	A1	12736902.9999993	402.999999999925	31.6403445955385	807	39.2073662893909
NC_000911.1	sll0295	2291091	2291897	-	E1	17068446.9999998	792.000000000156	46.4014095717181	807	57.4986487877548
NC_000911.1	sll0295	2291091	2291897	-	B1	34183107.9999986	1188.99999999966	34.7832619549899	807	43.101935508042
NC_000911.1	sll0294	2297368	2298570	-	A1	12736902.9999993	370.999999999871	29.1279599130096	1203	24.2127680074893
NC_000911.1	sll0294	2297368	2298570	-	E1	17068446.9999998	622.999999999932	36.5000986908732	1203	30.3408966673925
NC_000911.1	sll0294	2297368	2298570	-	B1	34183107.9999986	939.999999999583	27.4989623529734	1203	22.8586553225049
NC_000911.1	sll0293	2298606	2299118	-	A1	12736902.9999993	3087.99999999969	242.445121863601	513	472.602576732166
NC_000911.1	sll0293	2298606	2299118	-	E1	17068446.9999998	3905.00000000192	228.784727749511	513	445.974128166689
NC_000911.1	sll0293	2298606	2299118	-	B1	34183107.9999986	7056.00000000007	206.417742939008	513	402.373767912297
NC_000911.1	SGL_RS12670	2299158	2299382	-	A1	12736902.9999993	169.999999999874	13.3470436259021	225	59.3201938928982
NC_000911.1	SGL_RS12670	2299158	2299382	-	E1	17068446.9999998	144.999999999916	8.49520756047211	225	37.7564780465427
NC_000911.1	SGL_RS12670	2299158	2299382	-	B1	34183107.9999986	61.9999999999557	1.81376134668499	225	8.06116154082216
NC_000911.1	SGL_RS12685	2302457	2302639	-	A1	12736902.9999993	6.00000000000042	0.471072127973399	183	2.57416463373442
NC_000911.1	SGL_RS12685	2302457	2302639	-	E1	17068446.9999998	5.99999999999828	0.351525830088604	183	1.92090617534756
NC_000911.1	SGL_RS12685	2302457	2302639	-	B1	34183107.9999986	3.99999999999067	0.117016861076261	183	0.639436399323832
NC_000911.1	sll0177	2304558	2305886	-	A1	12736902.9999993	278.999999999829	21.9048539507481	1329	16.4822076378842
NC_000911.1	sll0177	2304558	2305886	-	E1	17068446.9999998	322.000000000108	18.8652195481002	1329	14.1950485689241
NC_000911.1	sll0177	2304558	2305886	-	B1	34183107.9999986	2296.99999999908	67.1969324731728	1329	50.5620259391819
NC_000911.1	sll0176	2305907	2306410	-	A1	12736902.9999993	353.999999999947	27.7932555504244	504	55.1453483143342
NC_000911.1	sll0176	2305907	2306410	-	E1	17068446.9999998	579.000000000262	33.9222426035754	504	67.3060369118559
NC_000911.1	sll0176	2305907	2306410	-	B1	34183107.9999986	3152.99999999889	92.2385407435456	504	183.012977665765
NC_000911.1	SGL_RS12715	2306349	2306603	-	A1	12736902.9999993	284.999999999847	22.3759260787229	255	87.7487297204818
NC_000911.1	SGL_RS12715	2306349	2306603	-	E1	17068446.9999998	197.000000000029	11.5417647545808	255	45.2618225669836
NC_000911.1	SGL_RS12715	2306349	2306603	-	B1	34183107.9999986	948.999999999918	27.7622502904053	255	108.871569766295
NC_000911.1	ssl0312	2306600	2306800	-	A1	12736902.9999993	1322.00000000056	103.792892196842	201	516.382548242996
NC_000911.1	ssl0312	2306600	2306800	-	E1	17068446.9999998	1138.00000000027	66.6727324401735	201	331.705136518276
NC_000911.1	ssl0312	2306600	2306800	-	B1	34183107.9999986	4922.00000000027	143.989247554683	201	716.364415694941
NC_000911.1	sll0175	2306850	2308472	-	A1	12736902.9999993	340.999999999791	26.7725992731365	1623	16.4957481658266
NC_000911.1	sll0175	2306850	2308472	-	E1	17068446.9999998	523.000000000018	30.6413348560665	1623	18.879442301951
NC_000911.1	sll0175	2306850	2308472	-	B1	34183107.9999986	3286.99999999949	96.158605589627	1623	59.2474464507868
NC_000911.1	sll0174	2308517	2309371	-	A1	12736902.9999993	394.999999999915	31.0122484249066	855	36.2716355846861
NC_000911.1	sll0174	2308517	2309371	-	E1	17068446.9999998	440.000000000189	25.7785608731828	855	30.1503635943658
NC_000911.1	sll0174	2308517	2309371	-	B1	34183107.9999986	1106.99999999965	32.3844163029206	855	37.8765102958136
NC_000911.1	sll0173	2309413	2310471	-	A1	12736902.9999993	5550.99999999941	435.820230396646	1059	411.539405473698
NC_000911.1	sll0173	2309413	2310471	-	E1	17068446.9999998	5688.00000000161	333.246486924186	1059	314.680346481762
NC_000911.1	sll0173	2309413	2310471	-	B1	34183107.9999986	10290.0000000005	301.0258751194	1059	284.254839583947
NC_000911.1	sll0172	2310533	2310991	-	A1	12736902.9999993	1004.99999999982	78.9045814355246	459	171.905406177614
NC_000911.1	sll0172	2310533	2310991	-	E1	17068446.9999998	926.999999999839	54.3107407486955	459	118.324053918726
NC_000911.1	sll0172	2310533	2310991	-	B1	34183107.9999986	2088.00000000028	61.0828014819591	459	133.077998871371
NC_000911.1	sll0171	2311377	2312495	-	A1	12736902.9999993	639.999999999803	50.2476936504769	1119	44.9041051389427
NC_000911.1	sll0171	2311377	2312495	-	E1	17068446.9999998	1774.00000000025	103.934470429575	1119	92.881564280228
NC_000911.1	sll0171	2311377	2312495	-	B1	34183107.9999986	3290.99999999976	96.2756224507116	1119	86.0371961132365
NC_000911.1	sll0170	2312664	2314574	-	A1	12736902.9999993	50152.9999999966	3937.61340570777	1911	2060.4989040857
NC_000911.1	sll0170	2312664	2314574	-	E1	17068446.9999998	36324.0000000052	2128.13737535732	1911	1113.62500018698
NC_000911.1	sll0170	2312664	2314574	-	B1	34183107.9999986	268268.000000002	7847.96982181999	1911	4106.7346006384
NC_000911.1	sll0169	2314780	2316924	-	A1	12736902.9999993	11668.9999999981	916.156776886716	2145	427.112716497304
NC_000911.1	sll0169	2314780	2316924	-	E1	17068446.9999998	15216.0000000004	891.469505104978	2145	415.60349888344
NC_000911.1	sll0169	2314780	2316924	-	B1	34183107.9999986	18607.9999999973	544.362437727959	2145	253.782022250797
NC_000911.1	sll0168	2317112	2317447	-	A1	12736902.9999993	773.999999999838	60.7683045085515	336	180.858049132594
NC_000911.1	sll0168	2317112	2317447	-	E1	17068446.9999998	851.000000000035	49.85808023425	336	148.387143554315
NC_000911.1	sll0168	2317112	2317447	-	B1	34183107.9999986	1372.99999999972	40.1660375645123	336	119.54177846581
NC_000911.1	sll0167	2317536	2318030	-	A1	12736902.9999993	1645.00000000006	129.152275086035	495	260.913687042496
NC_000911.1	sll0167	2317536	2318030	-	E1	17068446.9999998	2574.00000000103	150.804581108114	495	304.655719410332
NC_000911.1	sll0167	2317536	2318030	-	B1	34183107.9999986	3614.99999999966	105.753988197908	495	213.644420601834
NC_000911.1	sll0166	2318011	2319627	-	A1	12736902.9999993	1959.0000000001	153.805049783311	1617	95.1175323335259
NC_000911.1	sll0166	2318011	2319627	-	E1	17068446.9999998	1902.00000000027	111.433688138135	1617	68.9138454781293
NC_000911.1	sll0166	2318011	2319627	-	B1	34183107.9999986	2754.99999999906	80.5953630664353	1617	49.8425250874677
NC_000911.1	sll0163	2319555	2324636	-	A1	12736902.9999993	9709.99999999814	762.351727103418	5082	150.010178493392
NC_000911.1	sll0163	2319555	2324636	-	E1	17068446.9999998	9644.99999999971	565.077771867576	5082	111.192005483584
NC_000911.1	sll0163	2319555	2324636	-	B1	34183107.9999986	12340.000000001	360.997016421136	5082	71.0344384929429
NC_000911.1	SGL_RS12780	2324735	2324932	-	A1	12736902.9999993	3.00000000000021	0.235536063986699	198	1.18957608074091
NC_000911.1	SGL_RS12780	2324735	2324932	-	E1	17068446.9999998	0	0	198	0
NC_000911.1	SGL_RS12780	2324735	2324932	-	B1	34183107.9999986	22.9999999999927	0.672846951189858	198	3.3982169252013
NC_000911.1	sll0162	2325045	2325629	-	A1	12736902.9999993	1266.99999999953	99.4747310236719	585	170.04227525414
NC_000911.1	sll0162	2325045	2325629	-	E1	17068446.9999998	1642.99999999988	96.25948980595	585	164.546136420427
NC_000911.1	sll0162	2325045	2325629	-	B1	34183107.9999986	3183.00000000115	93.1161672016857	585	159.172935387497
NC_000911.1	ssl0294	2330147	2330359	-	A1	12736902.9999993	8400.00000000274	659.500979162927	213	3096.24872846445
NC_000911.1	ssl0294	2330147	2330359	-	E1	17068446.9999998	2474.99999999996	145.004404911588	213	680.771854045015
NC_000911.1	ssl0294	2330147	2330359	-	B1	34183107.9999986	6446.99999999981	188.601925840099	213	885.455050892481
NC_000911.1	sll0160	2330788	2331462	-	A1	12736902.9999993	702.999999999807	55.1939509941976	675	81.7688162877001
NC_000911.1	sll0160	2330788	2331462	-	E1	17068446.9999998	1035.99999999998	60.6967933286488	675	89.921175301702
NC_000911.1	sll0160	2330788	2331462	-	B1	34183107.9999986	2596.99999999981	75.9731970539343	675	112.552884524347
NC_000911.1	sll0158	2331505	2333817	-	A1	12736902.9999993	5469.99999999857	429.460756668939	2313	185.672614210523
NC_000911.1	sll0158	2331505	2333817	-	E1	17068446.9999998	6615.00000000043	387.557227672822	2313	167.556086326339
NC_000911.1	sll0158	2331505	2333817	-	B1	34183107.9999986	40661.0000000046	1189.50564705837	2313	514.26962691672
NC_000911.1	sll0157	2334042	2334812	-	A1	12736902.9999993	2072.99999999965	162.755420214771	771	211.096524273373
NC_000911.1	sll0157	2334042	2334812	-	E1	17068446.9999998	884.000000000191	51.791472299747	771	67.1744128401388
NC_000911.1	sll0157	2334042	2334812	-	B1	34183107.9999986	4322.00000000039	126.436718393207	771	163.990555633212
NC_000911.1	sll0156	2334877	2335503	-	A1	12736902.9999993	567.999999999746	44.594828114792	627	71.1241277747879
NC_000911.1	sll0156	2334877	2335503	-	E1	17068446.9999998	580.000000000017	33.9808302419091	627	54.1959015022474
NC_000911.1	sll0156	2334877	2335503	-	B1	34183107.9999986	621.999999999622	18.19612189739	627	29.0209280660128
NC_000911.1	sll0154	2337062	2338450	-	A1	12736902.9999993	1473.99999999961	115.72671943876	1389	83.3165726700933
NC_000911.1	sll0154	2337062	2338450	-	E1	17068446.9999998	1468.99999999991	86.0652407333795	1389	61.9620163667239
NC_000911.1	sll0154	2337062	2338450	-	B1	34183107.9999986	2812.99999999876	82.2921075520365	1389	59.245577791243
NC_000911.1	sll0350	2347500	2349911	-	A1	12736902.9999993	726.999999999775	57.0782395060884	2412	23.6642784021926
NC_000911.1	sll0350	2347500	2349911	-	E1	17068446.9999998	750.000000000146	43.9407287610967	2412	18.2175492376023
NC_000911.1	sll0350	2347500	2349911	-	B1	34183107.9999986	3419.99999999844	100.049416220391	2412	41.4798574711406
NC_000911.1	sml0001	2350140	2350256	-	A1	12736902.9999993	2898.99999999892	227.606349832379	117	1945.35341737076
NC_000911.1	sml0001	2350140	2350256	-	E1	17068446.9999998	5945.99999999842	348.362097617814	117	2977.45382579328
NC_000911.1	sml0001	2350140	2350256	-	B1	34183107.9999986	19309.0000000033	564.869642631797	117	4827.94566351963
NC_000911.1	sll0337	2370818	2372110	-	A1	12736902.9999993	876.999999999612	68.8550427054098	1293	53.2521598649728
NC_000911.1	sll0337	2370818	2372110	-	E1	17068446.9999998	989.99999999997	58.0017619646345	1293	44.8582845820839
NC_000911.1	sll0337	2370818	2372110	-	B1	34183107.9999986	3642.00000000064	106.543852010203	1293	82.4005042615646
NC_000911.1	sll0336	2372249	2373229	-	A1	12736902.9999993	4216.99999999985	331.085193943935	981	337.49764928026
NC_000911.1	sll0336	2372249	2373229	-	E1	17068446.9999998	2576.99999999993	150.980344023095	981	153.904530094898
NC_000911.1	sll0336	2372249	2373229	-	B1	34183107.9999986	6538.9999999976	191.293313644794	981	194.99828098348
NC_000911.1	sll0335	2373343	2374788	-	A1	12736902.9999993	823.999999999539	64.6939055749727	1446	44.739907036634
NC_000911.1	sll0335	2373343	2374788	-	E1	17068446.9999998	463.999999999997	27.1846641935263	1446	18.7999060812769
NC_000911.1	sll0335	2373343	2374788	-	B1	34183107.9999986	1937.99999999928	56.6946691915597	1446	39.2079316677453
NC_000911.1	sll0330	2383949	2384728	-	A1	12736902.9999993	444.999999999746	34.937849491338	780	44.7921147324846
NC_000911.1	sll0330	2383949	2384728	-	E1	17068446.9999998	196.000000000192	11.4831771162423	780	14.7220219439003
NC_000911.1	sll0330	2383949	2384728	-	B1	34183107.9999986	408.999999999926	11.9649740450735	780	15.3397103141968
NC_000911.1	sll0329	2387424	2388851	-	A1	12736902.9999993	8583.00000000061	673.868679065947	1428	471.896834079795
NC_000911.1	sll0329	2387424	2388851	-	E1	17068446.9999998	57201.0000000071	3351.27150115108	1428	2346.82878231868
NC_000911.1	sll0329	2387424	2388851	-	B1	34183107.9999986	18887.0000000026	552.524363788203	1428	386.921823381094
NC_000911.1	sll0328	2389062	2389481	-	A1	12736902.9999993	170.999999999952	13.4255556472371	420	31.9656086838979
NC_000911.1	sll0328	2389062	2389481	-	E1	17068446.9999998	207.00000000005	12.1276411380633	420	28.8753360430078
NC_000911.1	sll0328	2389062	2389481	-	B1	34183107.9999986	233.000000000005	6.81623215770826	420	16.2291241850197
NC_000911.1	sll0327	2389481	2389900	-	A1	12736902.9999993	2806.99999999953	220.38324387017	420	524.722009214689
NC_000911.1	sll0327	2389481	2389900	-	E1	17068446.9999998	2737.00000000051	160.354366158827	420	381.79610990197
NC_000911.1	sll0327	2389481	2389900	-	B1	34183107.9999986	1852.99999999969	54.2080608936953	420	129.066811651655
NC_000911.1	sll0772	2397478	2399118	-	A1	12736902.9999993	2860.99999999926	224.622893021908	1641	136.88171421201
NC_000911.1	sll0772	2397478	2399118	-	E1	17068446.9999998	2965.00000000033	173.712347702188	1641	105.857615906269
NC_000911.1	sll0772	2397478	2399118	-	B1	34183107.9999986	3292.99999999824	96.3341308812052	1641	58.7045282639886
NC_000911.1	sll0771	2399210	2400616	-	A1	12736902.9999993	4305.99999999924	338.072763842159	1407	240.279149852281
NC_000911.1	sll0771	2399210	2400616	-	E1	17068446.9999998	4203.9999999994	246.30243161545	1407	175.055033131095
NC_000911.1	sll0771	2399210	2400616	-	B1	34183107.9999986	4023.99999999901	117.718962242964	1407	83.6666398315312
NC_000911.1	sll0767	2404615	2404968	-	A1	12736902.9999993	6119.99999999782	480.493570532662	354	1357.32647043125
NC_000911.1	sll0767	2404615	2404968	-	E1	17068446.9999998	5545.00000000147	324.868454640398	354	917.707498984174
NC_000911.1	sll0767	2404615	2404968	-	B1	34183107.9999986	27103.0000000093	792.876996439599	354	2239.76552666553
NC_000911.1	ssl1426	2405109	2405312	-	A1	12736902.9999993	5601.99999999934	439.824343484414	204	2156.00168374713
NC_000911.1	ssl1426	2405109	2405312	-	E1	17068446.9999998	2912.00000000074	170.607202869761	204	836.309817989025
